From Account, From Account Name,To Account, To Account Name ,Amount
652895,wvsyzv,876767,yxwxwx,622.0
915884,zrvyyu,478078,uxyqxy,591.0
707098,xqxqzy,107381,rqxtyr,553.0
783760,xytxwq,622750,wssxvq,725.0
416217,urwsrx,117032,rrxqts,597.0
357682,tvxwys,418587,uryvyx,407.0
116689,rrwwyz,240352,suqtvs,372.0
594217,vzusrx,763894,xwtyzu,676.0
1010539,rqrqvtz,463707,uwtxqx,567.0
662756,wwsxvw,690203,wzqsqt,970.0
482913,uyszrt,150110,rvqrrq,734.0
794801,xzuyqr,701346,xqrtuw,505.0
802334,yqsttu,115258,rrvsvy,816.0
838437,ytyutx,256817,svwyrx,97.0
816245,yrwsuv,514451,vruuvr,243.0
252324,svstsu,532267,vtsswx,124.0
347835,tuxytv,114937,rruztx,886.0
593284,vztsyu,340883,tuqyyt,703.0
488389,uyytyz,985017,zyvqrx,945.0
868292,ywyszs,1047705,rquxxqv,694.0
804205,yqusqv,739505,xtzvqv,83.0
1066715,rqwwxrv,411128,urrrsy,27.0
875018,yxvqry,774816,xxuyrw,989.0
802443,yqsuut,455369,uvvtwz,153.0
112715,rrsxrv,767400,xwxuqq,29.0
455373,uvvtxt,758150,xvyrvq,203.0
1025753,rqsvxvt,278024,sxyqsu,334.0
547957,vuxzvx,712034,xrsqtu,629.0
803003,yqtqqt,345729,tuvxsz,762.0
599204,vzzsqu,695127,wzvrsx,576.0
694293,wzuszt,572005,vxsqqv,87.0
1055728,rqvvxsy,577902,vxxzqs,618.0
430778,utqxxy,269773,swzxxt,775.0
436429,utwusz,515864,vrvywu,232.0
338564,ttyvwu,1033591,rqttvzr,12.0
308777,tqyxxx,1018701,rqryxqr,368.0
733825,xttysv,1042870,rqusyxq,999.0
887034,yyxqtu,789913,xyzzrt,147.0
942987,zuszyx,994700,zzuxqq,344.0
604988,wquzyy,1023693,rqstwzt,704.0
439691,utzwzr,417676,urxwxw,791.0
455836,uvvytw,396076,tzwqxw,950.0
114109,rrurqz,1083228,rqytssy,479.0
302144,tqsruu,408925,uqyzsv,909.0
206842,sqwyus,929270,zszsxq,560.0
567234,vwxstu,530029,vtqqsz,141.0
581142,vyrrus,728903,xsyzqt,915.0
895861,yzvywr,100072,rqqqxs,992.0
400736,uqqxtw,734655,xtuwvv,509.0
1059353,rqvztvt,671464,wxruwu,102.0
314829,truysz,316022,trwqss,566.0
119763,rrzxwt,447495,uuxuzv,571.0
277473,sxxuxt,799618,xzzwry,896.0
1092488,rqzsuyy,582368,vystwy,78.0
1038352,rqtytvs,396692,tzwwzs,536.0
227000,ssxqqq,689111,wyzrrr,513.0
195518,rzvvry,872764,yxsxwu,127.0
430895,utqyzv,240757,suqxvx,545.0
654993,wvuzzt,946928,zuwzsy,757.0
113462,rrtuws,925105,zsvrqv,604.0
286197,sywrzx,130869,rtqywz,746.0
361541,twrvur,836134,ytwrtu,237.0
651846,wvryuw,199417,rzzurx,722.0
980094,zyqqzu,273216,sxtsrw,366.0
274444,sxuuuu,930834,ztqytu,581.0
983125,zytrsv,264572,swuvxs,635.0
556726,vvwxsw,859038,yvzqty,163.0
143349,ruttuz,1001652,rqqrwvs,798.0
859573,yvzvxt,925698,zsvwzy,787.0
753500,xvtvqq,193551,rztvvr,930.0
787766,xyxxww,1052232,rqvssts,949.0
887706,yyxxqw,1024157,rqsurvx,768.0
955220,zvvssq,987338,zyxtty,130.0
362376,twstxw,593450,vztuvq,667.0
933499,zttuzz,921789,zsrxyz,503.0
326489,tswuyz,297563,szxvwt,463.0
276900,sxwzqq,730680,xtqwyq,680.0
501527,vqrvsx,975571,zxvvxr,24.0
656146,wvwruw,568667,vwywwx,936.0
655352,wvvtvs,1025082,rqsvqys,555.0
830144,ytqruu,711081,xrrqyr,374.0
1035794,rqtvxzu,501934,vqrztu,972.0
574963,vxuzwt,549749,vuzxuz,436.0
338083,ttyqyt,128546,rsyvuw,660.0
243975,sutzxv,280511,syqvrr,360.0
286317,sywtrx,694471,wzuuxr,515.0
802108,yqsrqy,201687,sqrwyx,487.0
838046,ytyquw,658740,wvyxuq,199.0
882079,yysqxz,236139,stwrtz,233.0
1056901,rqvwzqr,725942,xsvzus,989.0
499329,uzztsz,149530,ruzvtq,718.0
207950,sqxzvq,523641,vstwur,341.0
1081122,rqyrrss,1034843,rqtuyut,791.0
724414,xsuuru,988710,zyyxrq,121.0
430536,utqvtw,536683,vtwwyt,339.0
645869,wuvywz,266812,swwyrs,102.0
961375,zwrtxv,228552,ssyvvs,716.0
611967,wrrzwx,817142,yrxrus,183.0
809691,yqzwzr,930661,ztqwwr,165.0
120976,rsqzxw,385919,tyvzrz,400.0
557824,vvxysu,973095,zxtqzv,286.0
575315,vxvtrv,1069449,rqwzuuz,988.0
575614,vxvwru,759632,xvzwts,66.0
1097823,rqzxyst,729746,xszxuw,227.0
460561,uwqvwr,177714,rxxxru,408.0
941606,zurwqw,594466,vzuuww,184.0
1032392,rqtstzs,914238,zrusty,684.0
550424,vvqusu,416392,urwtzs,797.0
875753,yxvxvt,1042202,rqussqs,12.0
1006306,rqqwtqw,139568,rtzvwy,728.0
823702,ystxqs,791497,xzruzx,216.0
258952,svyzvs,857740,yvxxuq,56.0
751529,xvrvsz,1010899,rqrqyzz,297.0
664172,wwurxs,1029040,rqszquq,297.0
837027,ytxqsx,194676,rzuwxw,855.0
590480,vzquyq,532696,vtswzw,225.0
824106,ysurqw,1010052,rqrqqvs,130.0
436358,utwtvy,547895,vuxyzv,1000.0
158203,rvysqt,804772,yquxxs,139.0
965464,zwvuwu,466061,uwwqwr,428.0
791100,xzrrqq,893202,yztsqs,93.0
1069451,rqwzuvr,242647,suswux,882.0
936342,ztwtus,392001,tzsqqr,55.0
349339,tuzttz,108390,rqytzq,368.0
566672,vwwwxs,805584,yqvvyu,10.0
493769,uztxwz,372962,txszws,922.0
1008841,rqqyyur,229366,ssztww,379.0
292758,szsxvy,601102,wqrrqs,110.0
718144,xryruu,151821,rvrysr,489.0
372168,txsrwy,381779,tyrxxz,184.0
1055328,rqvvtsy,657609,wvxwqz,300.0
969431,zwzutr,508442,vqyuus,531.0
927726,zsxxsw,762818,xwsyry,569.0
132445,rtsuuv,631251,wtrsvr,241.0
362768,twsxwy,606497,wqwuzx,985.0
636838,wtwyty,601050,wqrqvq,964.0
814800,yruyqq,606623,wqwwst,832.0
999730,zzzxtq,751199,xvrrzz,196.0
639568,wtzvwy,904475,zquuxv,243.0
775194,xxvrzu,192976,rzszxw,66.0
932883,ztsyyt,583993,vytzzt,301.0
521885,vsryyv,402575,uqsvxv,377.0
242383,sustyt,218703,sryxqt,576.0
1028994,rqsyzzu,477386,uxxtyw,277.0
866917,ywwzrx,1069210,rqwzsrq,789.0
653218,wvtsry,1047162,rquxrws,826.0
520904,vsqzqu,267949,swxzuz,693.0
674103,wxurqt,1013332,rqrttts,426.0
810902,yrqzqs,700844,xqqyuu,417.0
262159,swsrvz,165950,rwvzvq,424.0
165945,rwvzuv,519799,vrzxzz,757.0
297091,szxqzr,418189,uryryz,23.0
929055,zszqvv,734476,xtuuxw,243.0
966395,zwwtzv,790052,xzqqvs,824.0
1028923,rqsyzst,995171,zzvrxr,232.0
416888,urwyyy,806884,yqwyyu,251.0
142667,ruswwx,598896,vzyyzw,419.0
896420,yzwusq,412456,ursuvw,444.0
620916,wsqzrw,933078,zttqxy,930.0
917208,zrxsqy,702372,xqstxs,63.0
778939,xxyztz,640508,wuqvqy,604.0
750378,xvqtxy,743902,xutzqs,788.0
441072,uurqxs,362503,twsvqt,144.0
384548,tyuvuy,1042481,rqusuyr,161.0
623051,wstqvr,1093743,rqztxut,234.0
245044,suvquu,167801,rwxyqr,520.0
256918,svwzry,722230,xssstq,158.0
436748,utwxuy,903326,zqttsw,241.0
1045467,rquvuwx,189036,ryzqtw,759.0
741607,xurwqx,1078126,rqxyrsw,274.0
1024958,rqsuzvy,296144,szwruu,254.0
505209,vqvsqz,156127,rvwrsx,345.0
449584,uuzvyu,503856,vqtyvw,612.0
743429,xutusz,414717,uruxrx,548.0
513767,vrtxwx,420585,usqvyv,310.0
526338,vswtty,551521,vvrvsr,723.0
112961,rrszwr,331416,ttrurw,668.0
548913,vuyzrt,927065,zsxqwv,115.0
932302,ztstqs,747485,xuxuyv,735.0
584306,vyutqw,181185,ryrryv,762.0
918743,zryxut,936212,ztwsrs,313.0
400836,uqqytw,621286,wsrsyw,668.0
265379,swvtxz,1088461,rqyyuwr,668.0
243131,sutrtr,609569,wqzvwz,75.0
416789,urwxyz,663348,wwttuy,744.0
348947,tuyzux,908007,zqyqqx,842.0
341853,turyvt,827450,ysxuvq,161.0
539841,vtzyur,759839,xvzytz,45.0
368413,twyurt,835094,ytvqzu,652.0
198601,rzywqr,569538,vwzvty,226.0
801333,yqrttt,882440,yysuuq,364.0
693773,wztxxt,319207,trzsqx,532.0
651547,wvrvux,674161,wxurwr,206.0
527396,vsxtzw,649827,wuzysx,99.0
613304,wrttqu,120921,rsqzsr,827.0
588373,vyytxt,985649,zyvwuz,216.0
625444,wsvuuu,1024265,rqsuswv,688.0
915542,zrvvus,602886,wqsyyw,460.0
266941,swwzur,1016075,rqrwqxv,903.0
141932,rurzts,129997,rszzzx,784.0
607870,wqxyxq,1013175,rqrtrxv,784.0
677441,wxxuur,717145,xrxruv,407.0
371967,txrzwx,471576,uxrvxw,237.0
417939,urxztz,943201,zutsqr,928.0
331596,ttrvzw,228636,ssywtw,506.0
243094,sutqzu,637575,wtxvxv,613.0
756684,xvwwyu,798866,xzyyww,199.0
476836,uxwytw,965437,zwvutx,745.0
334857,ttuyvx,453291,uvtszr,690.0
324115,tsurrv,488855,uyyyvv,639.0
317219,trxsrz,879745,yxzxuv,317.0
1080031,rqyqqtr,1030285,rqtqsyv,253.0
1034682,rqtuwys,662040,wwsquq,988.0
106081,rqwqyr,922683,zsswyt,132.0
937059,ztxqvz,1017953,rqrxzvt,97.0
369243,twzsut,976949,zxwzuz,583.0
973481,zxtuyr,820201,ysqsqr,850.0
408975,uqyzxv,473838,uxtyty,342.0
241640,surwuq,457987,uvxzyx,331.0
229459,sszuvz,341251,tursvr,209.0
1024724,rqsuxsu,1027935,rqsxztv,352.0
569205,vwzsqv,612733,wrsxtt,383.0
475064,uxvqwu,1084231,rqyustr,746.0
905810,zqvyrq,298758,szyxvy,241.0
218158,sryrvy,311496,trruzw,64.0
919983,zrzzyt,344559,tuuvvz,901.0
594339,vzuttz,781884,xyryyu,114.0
302788,tqsxyy,975428,zxvusy,869.0
992771,zzsxxr,865773,ywvxxt,263.0
763581,xwtvyr,146247,ruwsux,490.0
628146,wsyruw,793309,xzttqz,193.0
1070563,rqxqvwt,701136,xqrrtw,348.0
334663,ttuwwt,379099,txzqzz,454.0
379132,txzrts,215918,srvzry,104.0
491070,uzrqxq,890865,yzqywv,645.0
559107,vvzrqx,104770,rquxxq,18.0
1084977,rqyuzxx,580505,vyqvqv,817.0
171596,rxrvzw,159799,rvzxzz,980.0
208616,sqywrw,520518,vsqvry,971.0
656323,wvwtst,414985,uruzyv,382.0
669449,wwzuuz,228077,ssyqxx,331.0
800647,yqqwux,831107,ytrrqx,153.0
220656,ssqwvw,830291,ytqszr,652.0
473625,uxtwsv,1076451,rqxwuvr,126.0
1090314,rqzqtru,508051,vqyqvr,593.0
1048993,rquyzzt,449227,uuzssx,278.0
580903,vyqzqt,367280,twxsyq,413.0
967168,zwxrwy,529524,vszvsu,348.0
252649,svswuz,934596,ztuvzw,830.0
584362,vyutws,637764,wtxxwu,526.0
264838,swuyty,831610,ytrwrq,435.0
234632,stuwts,115644,rrvwuu,378.0
455676,uvvwxw,301862,tqryws,358.0
1027620,rqsxwsq,254245,svusuv,516.0
860329,ywqtsz,1040080,rquqqyq,721.0
931074,ztrqxu,171563,rxrvwt,70.0
707134,xqxrtu,487902,uyxzqs,985.0
462217,uwssrx,645772,wuvxxs,870.0
223582,sstvys,329388,tsztyy,789.0
985487,zyvuyx,360791,twqxzr,973.0
546423,vuwust,1043446,rqutuuw,755.0
110118,rrqrry,653768,wvtxwy,605.0
639199,wtzrzz,563624,vwtwsu,147.0
409933,uqzztt,776918,xxwzry,644.0
882880,yysyyq,930933,ztqztt,496.0
958934,zvyztu,165112,rwvrrs,210.0
952999,zvszzz,776406,xxwuqw,576.0
554085,vvuqyv,422702,ussxqs,229.0
208237,sqystx,514434,vruutu,936.0
1016867,rqrwywx,881113,yyrrrt,69.0
965289,zwvsyz,881282,yyrsys,892.0
1057724,rqvxxsu,322545,tssvuv,749.0
313933,trtztt,302588,tqsvyy,228.0
358215,tvysrv,505126,vqvrsw,939.0
898339,yzyttz,484368,uyutwy,340.0
452348,uvstuy,955822,zvvyss,91.0
1001683,rqqrwyt,360226,twqssw,534.0
184578,ryuvxy,928416,zsyurw,524.0
1035801,rqtvyqr,396981,tzwzyr,695.0
504710,vquxrq,470283,uxqsyt,286.0
771999,xxrzzz,965602,zwvwqs,16.0
294688,szuwyy,631861,wtrywr,451.0
453286,uvtsyw,913051,zrtqvr,340.0
673598,wxtvzy,979958,zxzzvy,529.0
997343,zzxtut,881544,yyrvuu,951.0
218002,sryqqs,637765,wtxxwv,189.0
736821,xtwysr,380766,tyqxww,383.0
154875,rvuyxv,319490,trzuzq,509.0
885143,yyvrut,312781,trsxyr,941.0
139246,rtzsuw,361224,twrssu,983.0
617237,wrxstx,1072101,rqxsrqr,447.0
383313,tyttrt,215766,srvxww,865.0
468297,uwyszx,330370,ttqtxq,971.0
870733,yxqxtt,758805,xvyyqv,939.0
458226,uvyssw,907430,zqxutq,422.0
452933,uvsztt,346057,tuwqvx,228.0
551095,vvrqzv,598751,vzyxvr,910.0
816008,yrwqqy,165316,rwvtrw,822.0
128616,rsywrw,961218,zwrsry,919.0
544597,vuuvzx,894801,yzuyqr,200.0
800523,yqqvst,120564,rsqvwu,322.0
925783,zsvxyt,773819,xxtyrz,849.0
567546,vwxvuw,1036929,rqtwzsz,349.0
663850,wwtyvq,497890,uzxyzq,533.0
127648,rsxwuy,1071283,rqxrsyt,944.0
573903,vxtzqt,1096334,rqzwttu,753.0
647144,wuxruu,943091,zutqzr,920.0
255140,svvruq,290652,szqwvs,752.0
197026,rzxqsw,762657,xwswvx,952.0
301822,tqryss,543431,vututr,689.0
540327,vuqtsx,281964,syrzwu,506.0
566088,vwwqyy,172389,rxstyz,496.0
728024,xsyqsu,648160,wuyrwq,717.0
910381,zrqtyr,1037774,rqtxxxu,242.0
725106,xsvrqw,885666,yyvwww,510.0
274768,sxuxwy,624349,wsutuz,472.0
104523,rquvst,171617,rxrwrx,629.0
202747,sqsxux,163691,rwtwzr,22.0
370182,txqrys,644525,wuuvsv,812.0
487190,uyxrzq,788728,xyyxsy,797.0
1087559,rqyxvvz,445043,uuvqut,736.0
547993,vuxzzt,1053039,rqvtqtz,753.0
355699,tvvwzz,1076003,rqxwqqt,277.0
766183,xwwryt,429230,uszstq,175.0
1032967,rqtszwx,432619,utswrz,505.0
614446,wruuuw,581881,vyryyr,915.0
345173,tuvrxt,305429,tqvusz,930.0
806824,yqwysu,978261,zxyswr,762.0
946870,zuwyxq,568695,vwywzv,851.0
654352,wvutvs,185565,ryvvwv,256.0
582954,vyszvu,708275,xqysxv,168.0
527152,vsxrvs,716504,xrwvqu,82.0
644056,wuuqvw,247755,suxxvv,15.0
533924,vttzsu,512679,vrswxz,789.0
406278,uqwsxy,680576,wyqvxw,986.0
240682,suqwys,507784,vqxxyu,26.0
266639,swwwtz,261231,swrstr,35.0
1050395,rqvqtzv,248902,suyzqs,835.0
606762,wqwxws,620602,wsqwqs,117.0
848365,yuytwv,145944,ruvzuu,817.0
827010,ysxqrq,439723,utzxst,588.0
155795,rvvxzv,1067980,rqwxzyq,181.0
563131,vwtrtr,236818,stwyry,403.0
122595,rssvzv,399598,tzzvzy,14.0
469856,uwzyvw,647704,wuxxqu,324.0
253135,svtrtv,640538,wuqvty,354.0
728982,xsyzys,221323,ssrtst,922.0
991770,zzrxxq,661278,wwrsxy,430.0
1080779,rqyqxxz,521293,vsrszt,720.0
1049690,rquzwzq,328161,tsyrwr,982.0
474825,uxuysv,1032378,rqtstxy,312.0
807346,yqxtuw,234936,stuztw,857.0
665433,wwvutt,197355,rzxtvv,205.0
506502,vqwvqs,981899,zyryzz,659.0
107748,rqxxuy,490593,uzqvzt,461.0
125547,rsvvux,253001,svtqqr,104.0
602364,wqstwu,143885,rutyyv,697.0
497157,uzxrvx,695169,wzvrwz,661.0
1026870,rqswyxq,287729,syxxsz,930.0
872082,yxsqys,818983,yryzyt,204.0
926217,zswsrx,415575,urvvxv,109.0
350377,tvqtxx,637071,wtxqxr,855.0
794204,xzusqu,955235,zvvstv,669.0
1031248,rqtrsuy,125357,rsvtvx,238.0
371806,txryqw,424738,usuxty,758.0
456518,uvwvry,247722,suxxss,555.0
392891,tzsyzr,1055034,rqvvqtu,245.0
416216,urwsrw,339534,ttzvtu,951.0
233062,sttqws,858570,yvyvxq,159.0
305576,tqvvxw,1097498,rqzxuzy,893.0
512790,vrsxzq,167648,rwxwuy,960.0
326004,tswqqu,786062,xywqws,434.0
399295,tzzszv,164061,rwuqwr,352.0
185211,ryvsrr,515834,vrvytu,821.0
943619,zutwrz,540706,vuqxqw,42.0
940786,zuqxyw,963476,zwtuxw,443.0
243395,suttzv,169896,rwzyzw,235.0
944255,zuusvv,1061285,rqwrsyv,254.0
734207,xtusqx,370194,txqrzu,891.0
662200,wwssqq,524451,vsuuvr,988.0
571883,vxryyt,317543,trxvut,618.0
1020269,rqsqswz,735988,xtvzyy,744.0
578282,vxysys,176640,rxwwuq,292.0
430889,utqyyz,546159,vuwrvz,160.0
1009112,rqqzrrs,1071377,rqxrtxx,121.0
141170,rurrxq,365418,twvury,472.0
335253,ttvsvt,568989,vwyzyz,690.0
438970,utyzxq,1056980,rqvwzyq,852.0
206580,sqwvyq,974981,zxuzyr,222.0
746125,xuwrsv,698041,wzyqur,287.0
344831,tuuytr,931765,ztrxwv,886.0
130015,rtqqrv,699114,wzzrru,473.0
128638,rsywty,1041693,rqurwzt,150.0
411984,urrzyu,485734,uyvxtu,824.0
972135,zxsrtv,719503,xrzvqt,85.0
133907,rttzqx,948221,zuyssr,619.0
1044011,rquuqrr,820694,ysqwzu,395.0
123896,rstyzw,294480,szuuyq,226.0
866052,ywwqvs,943915,zutzrv,603.0
779792,xxzxzs,969505,zwzvqv,519.0
826544,yswvuu,595042,vzvqus,566.0
687346,wyxtuw,1011478,rqrruxy,921.0
339287,ttzsyx,832608,ytswqy,217.0
505043,vqvqut,407722,uqxxss,56.0
677349,wxxtuz,908370,zqytxq,841.0
393779,tztxxz,399711,tzzxrr,885.0
902313,zqstrt,203673,sqtwxt,177.0
222867,sssywx,1075584,rqxvvyu,329.0
725516,xsvvrw,276715,sxwxrv,308.0
604411,wquurr,1041467,rquruwx,730.0
134809,rtuyqz,903474,zqtuxu,308.0
1073286,rqxtsyw,1036057,rqtwqvx,175.0
564472,vwuuxs,410316,urqtrw,936.0
551407,vvruqx,192816,rzsyrw,978.0
842133,yusrtt,402812,uqsyrs,752.0
1085784,rqyvxyu,499785,uzzxyv,225.0
668305,wwytqv,538113,vtyrrt,855.0
422616,usswrw,979927,zxzzsx,921.0
696306,wzwtqw,1065233,rqwvstt,864.0
997361,zzxtwr,993532,zztvts,132.0
132476,rtsuxw,679919,wxzzrz,798.0
568132,vwyrts,596461,vzwuwr,12.0
574814,vxuyru,614365,wrutwv,597.0
249514,suzvru,552395,vvstzv,724.0
653343,wvttut,1065572,rqwvvxs,900.0
934464,ztuuwu,465391,uwvtzr,578.0
972538,zxsvty,1092211,rqzssrr,230.0
846676,yuwwxw,691124,wzrrsu,28.0
424395,usutzv,601539,wqrvtz,550.0
958008,zvyqqy,352676,tvswxw,91.0
509260,vqzswq,416016,urwqrw,751.0
619821,wrzysr,382188,tysryy,1000.0
124859,rsuyvz,841425,yurusv,408.0
480628,uyqwsy,393351,tzttvr,211.0
507226,vqxssw,812472,yrsuxs,200.0
1098152,rqzyrvs,754712,xvuxrs,494.0
1068993,rqwyzzt,630440,wtquuq,849.0
366071,twwqxr,1021189,rqsrryz,757.0
1008667,rqqywwx,885362,yyvtws,693.0
384607,tyuwqx,169185,rwzryv,393.0
246792,suwxzs,977789,zxxxyz,73.0
1032126,rqtsrsw,604073,wquqxt,666.0
662415,wwsurv,498025,uzyqsv,694.0
136672,rtwwxs,809260,yqzswq,595.0
115389,rrvtyz,866327,ywwtsx,569.0
191195,rzrrzv,971168,zxrrwy,184.0
571894,vxryzu,586409,vywuqz,922.0
943514,zutvru,744433,xuuutt,558.0
1016080,rqrwqyq,281943,syrzut,319.0
663092,wwtqzs,912927,zrszsx,366.0
881702,yyrxqs,456315,uvwtrv,805.0
183851,rytyvr,770795,xxqxzv,78.0
320414,tsquru,675111,wxvrrr,277.0
641381,wurtyr,211689,srrwyz,444.0
1029118,rqszrry,694374,wzutxu,517.0
551631,vvrwtr,431414,utruru,993.0
814713,yruxrt,1082313,rqystrt,697.0
631541,wtrvur,395252,tzvsvs,124.0
860159,ywqrvz,1006987,rqqwzyx,542.0
838959,ytyzvz,880895,yyqyzv,24.0
567112,vwxrrs,194820,rzuysq,216.0
278976,sxyzxw,191412,rzrurs,737.0
243073,sutqxt,679269,wxzswz,213.0
910923,zrqzst,723164,xstrwu,594.0
719377,xrztxx,1028341,rqsytur,981.0
490538,uzqvty,724280,xsusyq,916.0
367947,twxzux,492194,uzsrzu,250.0
146958,ruwzvy,741700,xurxqq,981.0
148382,ruytys,923768,zstxwy,997.0
767299,xwxszz,435385,utvtyv,279.0
240580,suqvyq,357033,tvxqtt,77.0
549109,vuzrqz,383200,tytsqq,404.0
287939,syxztz,158906,rvyzqw,594.0
168261,rwyswr,121082,rsrqys,762.0
1056590,rqvwvzq,733682,xttwys,527.0
822947,ysszux,802633,yqswtt,190.0
298822,szyyss,1054886,rqvuyyw,953.0
491822,uzryss,1090321,rqzqtsr,109.0
124986,rsuzyw,986819,zywyrz,150.0
545036,vuvqtw,168723,rwyxst,350.0
460256,uwqsvw,722480,xssuyq,710.0
913475,zrtuxv,724365,xsutwv,182.0
117150,rrxrvq,312469,trsuwz,719.0
929796,zszxzw,433358,utttvy,490.0
899625,yzzwsv,773384,xxttyu,24.0
1031083,rqtrqyt,974584,zxuvyu,331.0
912394,zrstzu,998475,zzyuxv,849.0
195180,rzvryq,347670,tuxwxq,941.0
555288,vvvsyy,439270,utzsxq,587.0
781484,xyruyu,598084,vzyqyu,516.0
247522,suxvss,786963,xywzwt,740.0
533824,vttysu,334984,ttuzyu,680.0
652464,wvsuwu,146550,ruwvvq,722.0
101773,rqrxxt,895498,yzvuzy,936.0
226254,sswsvu,106212,rqwsrs,209.0
743240,xutsuq,353564,tvtvwu,532.0
110655,rrqwvv,990313,zzqtrt,64.0
235985,stvzyv,147510,ruxvrq,657.0
899668,yzzwwy,543195,vutrzv,232.0
516257,vrwsvx,861657,ywrwvx,518.0
700424,xqqusu,948577,zuyvxx,418.0
657491,wvxuzr,217735,srxxtv,819.0
328399,tsytzz,993979,zztzxz,210.0
243503,sutvqt,581100,vyrrqq,957.0
246537,suwvtx,703999,xqtzzz,623.0
104651,rquwvr,1003194,rqqtrzu,490.0
829441,yszuur,987208,zyxsqy,595.0
336106,ttwrqw,1095386,rqzvtyw,771.0
687903,wyxzqt,964178,zwurxy,981.0
372645,txswuv,449935,uuzztv,675.0
180619,ryqwrz,1061639,rqwrwtz,763.0
396106,tzwrqw,209436,sqzutw,516.0
747790,xuxxzq,451046,uvrquw,101.0
968961,zwyzwr,791277,xzrsxx,977.0
713285,xrtsyv,753820,xvtysq,164.0
1007960,rqqxzwq,186450,rywuvq,354.0
564390,vwutzq,876527,yxwvsx,408.0
107027,rqxqsx,167463,rwxuwt,396.0
813040,yrtquq,1074057,rqxuqvx,71.0
400027,uqqqsx,161175,rwrrxv,510.0
937992,ztxzzs,719833,xrzytt,208.0
830113,ytqrrt,324456,tsuuvw,60.0
438864,utyywu,211847,srryux,273.0
507427,vqxusx,134012,rtuqrs,928.0
747790,xuxxzq,690421,wzqusr,631.0
179292,rxzszs,996531,zzwvtr,675.0
347935,tuxztv,336331,ttwttr,271.0
550206,vvqsqw,1038425,rqtyusv,688.0
842449,yusuuz,869898,ywzyzy,842.0
299300,szztqq,880587,yyqvyx,800.0
1064548,rqwuvuy,106464,rqwuwu,339.0
132477,rtsuxx,602373,wqstxt,467.0
996748,zzwxuy,417725,urxxsv,912.0
256867,svwywx,618106,wryrqw,965.0
929002,zszqqs,1065955,rqwvzvv,912.0
327850,tsxyvq,966639,zwwwtz,493.0
863014,ywtqru,101478,rqruxy,553.0
362381,twstyr,714038,xruqty,738.0
324180,tsuryq,687976,wyxzxw,504.0
433297,uttszx,1010764,rqrqxwu,386.0
505045,vqvquv,496762,uzwxws,232.0
727930,xsxztq,781286,xyrsyw,371.0
858710,yvyxrq,937904,ztxzqu,793.0
842991,yuszzr,964792,zwuxzs,791.0
234791,stuxzr,846871,yuwyxr,540.0
659880,wvzyyq,512203,vrssqt,19.0
666951,wwwzvr,342733,tusxtt,150.0
551876,vvryxw,391009,tzrqqz,254.0
958051,zvyqvr,982647,zyswux,468.0
950234,zvqstu,1067906,rqwxzqw,853.0
1062555,rqwsvvv,376091,txwqzr,280.0
1097080,rqzxqyq,843175,yutrxv,71.0
844948,yuuzuy,422396,usstzw,325.0
359822,tvzyss,441262,uursws,688.0
676980,wxwzyq,846883,yuwyyt,122.0
744565,xuuvwv,169672,rwzwxs,885.0
555502,vvvvqs,1007068,rqqxqwy,181.0
321063,tsrqwt,714171,xrurxr,366.0
894112,yzurrs,1098966,rqzyzww,177.0
327562,tsxvws,520190,vsqrzq,884.0
730450,xtquvq,363314,twttru,928.0
671839,wxrytz,1034693,rqtuwzt,223.0
346085,tuwqyv,769387,xwztyx,134.0
864831,ywuytr,810099,yrqqzz,731.0
463284,uwtsyu,641001,wurqqr,244.0
878447,yxyuux,1000672,rqqqwxs,910.0
698816,wzyyrw,639774,wtzxxu,693.0
512514,vrsvru,201813,sqryrt,565.0
596773,vzwxxt,531469,vtruwz,557.0
148805,ruyyqv,308537,tqyvtx,827.0
613237,wrtstx,735694,xtvwzu,672.0
115316,rrvtrw,813068,yrtqwy,225.0
568371,vwytxr,413752,urtxvs,301.0
766378,xwwtxy,968610,zwywrq,742.0
978696,zxywzw,183931,rytztr,157.0
232024,stsqsu,247122,suxrss,662.0
929396,zsztzw,869534,ywzvtu,895.0
202167,sqsrwx,694963,wzuzwt,87.0
441106,uurrqw,160610,rwqwrq,941.0
1059554,rqvzvvu,340649,tuqwuz,915.0
643115,wutrrv,152062,rvsqws,347.0
310650,trqwvq,121877,rsryxx,87.0
697782,wzxxys,770109,xxqrqz,836.0
877601,yxxwqr,722991,xsszzr,23.0
722825,xssysv,249325,suztsv,535.0
813617,yrtwrx,1028193,rqsyrzt,208.0
1064379,rqwutxz,277410,sxxurq,346.0
845009,yuvqqz,428054,usyqvu,727.0
766173,xwwrxt,228424,ssyusu,987.0
572843,vxsyut,663917,wwtzrx,550.0
1025276,rqsvsxw,694848,wzuyuy,142.0
134471,rtuuxr,193400,rztuqq,761.0
378511,txyvrr,107902,rqxzqs,349.0
255615,svvwrv,328175,tsyrxv,224.0
1077891,rqxxyzr,496377,uzwtxx,727.0
1052609,rqvswqz,382416,tysurw,188.0
193871,rztyxr,558912,vvyzrs,734.0
540786,vuqxyw,991235,zzrstv,975.0
713276,xrtsxw,927079,zsxqxz,92.0
173138,rxtrty,252491,svsuzr,965.0
949011,zuzqrr,568207,vwysqx,634.0
400562,uqqvws,491983,uzrzyt,235.0
